Identifiant	Fasta_Identifiant	Beginning_Domain	End_Domain	Iteration_0	Iteration_1	Iteration_2	Iteration_3	Iteration_4	Iteration_5	Iteration_6	For_Next_Iteration	Manual_Verification	True_CoBaHMA
UniRef100_A0A2R5FHR6	UniRef100_A0A2R5FHR6_0	28	117	False	True	True	True	False	False	False	False		True
UniRef100_A0A1U6JBY4	UniRef100_A0A1U6JBY4_0	8	108	False	True	True	False	False	False	False	False		True
UniRef100_A0A386PBU2	UniRef100_A0A386PBU2_0	11	106	False	True	True	False	False	False	False	False		True
UniRef100_A0A6I1MSA5	UniRef100_A0A6I1MSA5_0	8	107	False	True	True	False	False	False	False	False		True
UniRef100_K0AXW6	UniRef100_K0AXW6_0	43	142	False	True	True	False	False	False	False	False		True
UniRef100_A0A833HL98	UniRef100_A0A833HL98_0	1	80	False	True	True	False	True	False	False	False		True
UniRef100_A0A4R4TZU4	UniRef100_A0A4R4TZU4_0	66	144	False	True	True	True	False	False	False	False		True
UniRef100_A0A3C0ZSF9	UniRef100_A0A3C0ZSF9_0	1	88	False	True	True	False	False	False	False	False		True
UniRef100_A0A3D2HZS3	UniRef100_A0A3D2HZS3_0	1	87	False	True	True	False	False	False	False	False		True
UniRef100_A0A3D4G4J5	UniRef100_A0A3D4G4J5_0	1	87	False	True	True	False	False	False	False	False		True
UniRef100_A0A3D2YH28	UniRef100_A0A3D2YH28_0	1	88	False	True	True	True	False	False	False	False		True
UniRef100_A0A3D3CL28	UniRef100_A0A3D3CL28_0	1	81	False	True	True	False	False	False	False	False		True
UniRef100_A0A5C4J6N5	UniRef100_A0A5C4J6N5_0	38	126	False	True	True	True	False	True	True	False		True
UniRef100_D3MS73	UniRef100_D3MS73_0	11	83	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Y0RQA0	UniRef100_A0A1Y0RQA0_0	4	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A2H2Y2L1	UniRef100_A0A2H2Y2L1_0	1	89	False	True	True	False	False	False	True	False		True
UniRef100_A0A3N5THP5	UniRef100_A0A3N5THP5_0	1	83	False	True	True	False	False	False	False	False		True
UniRef100_A0A252CRI1	UniRef100_A0A252CRI1_0	29	123	False	True	True	False	False	True	True	False		True
UniRef100_A0A3S1CFH9	UniRef100_A0A3S1CFH9_0	1	102	False	True	True	False	True	False	False	False		True
UniRef100_A0A856MR01	UniRef100_A0A856MR01_0	262	363	False	True	True	False	False	False	False	False		True
UniRef100_A0A856MR01	UniRef100_A0A856MR01_2	21	114	False	True	True	False	False	False	False	False		True
UniRef100_A0A856MR01	UniRef100_A0A856MR01_2	32	200	False	True	True	False	False	False	False	False		True
UniRef100_A0A0R2NTP6	UniRef100_A0A0R2NTP6_0	7	75	False	True	True	False	False	True	False	False		True
UniRef100_A0A291INB3	UniRef100_A0A291INB3_0	8	121	False	True	True	True	True	False	False	False		True
UniRef100_A0A1V2LVR7	UniRef100_A0A1V2LVR7_0	9	106	False	True	True	False	False	False	False	False		True
UniRef100_U2SKL7	UniRef100_U2SKL7_0	1	79	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4SGK5	UniRef100_A0A1Z4SGK5_0	11	90	False	True	True	True	False	False	False	False		True
UniRef100_A0A1R1S967	UniRef100_A0A1R1S967_0	21	95	False	True	True	True	True	False	True	False		True
UniRef100_A0A3N9V6V7	UniRef100_A0A3N9V6V7_0	32	104	False	True	True	True	True	False	True	False		True
UniRef100_A0A4Y3VV98	UniRef100_A0A4Y3VV98_0	40	108	False	True	True	True	True	True	True	False		True
UniRef100_A0A415CIM7	UniRef100_A0A415CIM7_0	1	81	False	True	True	False	False	False	False	False		True
UniRef100_A0A2L1GM80	UniRef100_A0A2L1GM80_0	184	264	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4RGL5	UniRef100_A0A1Z4RGL5_0	1	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A851IP42	UniRef100_A0A851IP42_0	8	108	False	True	True	True	True	False	False	False		True
UniRef100_A0A1S9C1W5	UniRef100_A0A1S9C1W5_0	9	106	False	True	True	False	False	False	False	False		True
UniRef100_A0A499UNT7	UniRef100_A0A499UNT7_0	51	136	False	True	True	True	False	False	False	False		True
UniRef100_A0A7X7GXE3	UniRef100_A0A7X7GXE3_0	18	102	False	True	True	True	True	True	True	False		True
UniRef100_A0A5R9F7E4	UniRef100_A0A5R9F7E4_0	71	149	False	True	True	True	True	True	True	False		True
UniRef100_A0A0L0JGQ7	UniRef100_A0A0L0JGQ7_0	1	80	False	True	True	False	False	False	False	False		True
UniRef100_A0A538ECB3	UniRef100_A0A538ECB3_0	30	100	False	True	True	True	True	True	True	False		True
UniRef100_A0A543J647	UniRef100_A0A543J647_0	53	126	False	True	True	True	True	True	True	False		True
UniRef100_A0A839DV49	UniRef100_A0A839DV49_0	33	109	False	True	True	True	True	True	True	False		True
UniRef100_A0A351KX87	UniRef100_A0A351KX87_0	12	103	False	True	True	False	True	False	False	False		True
UniRef100_A0A1D2PDK5	UniRef100_A0A1D2PDK5_0	9	91	False	True	True	False	False	False	False	False		True
UniRef100_K9Q7B0	UniRef100_K9Q7B0_0	11	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A3M8TUX2	UniRef100_A0A3M8TUX2_0	42	114	False	True	True	True	True	False	True	False		True
UniRef100_A0A4P7UGU1	UniRef100_A0A4P7UGU1_0	1	76	False	True	True	False	False	False	False	False		True
UniRef100_A0A6L5XJC0	UniRef100_A0A6L5XJC0_0	1	71	False	True	True	False	False	False	False	False		True
UniRef100_A0A431PJA2	UniRef100_A0A431PJA2_0	8	84	False	True	True	False	False	False	False	False		True
UniRef100_A0A7W0Z4C5	UniRef100_A0A7W0Z4C5_0	6	97	False	True	True	False	False	False	False	False		True
UniRef100_A0A2N6K2S3	UniRef100_A0A2N6K2S3_0	11	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A5P8PXG9	UniRef100_A0A5P8PXG9_0	5	74	False	True	True	False	False	False	False	False		True
UniRef100_A0A2N8THP2	UniRef100_A0A2N8THP2_0	52	125	False	True	True	True	True	True	True	False		True
UniRef100_A0A0A0N778	UniRef100_A0A0A0N778_0	43	135	False	True	True	True	False	False	True	False		True
UniRef100_M1R706	UniRef100_M1R706_0	1	88	False	True	True	False	False	False	False	False		True
UniRef100_A0A367QH07	UniRef100_A0A367QH07_0	10	89	False	True	True	True	False	False	False	False		True
UniRef100_I4C5Q5	UniRef100_I4C5Q5_0	12	113	False	True	True	False	False	False	False	False		True
UniRef100_B8ETB9	UniRef100_B8ETB9_0	145	240	False	True	True	True	True	False	False	False		True
UniRef100_A0A2S8NG53	UniRef100_A0A2S8NG53_0	17	85	False	True	True	True	False	True	True	False		True
UniRef100_B2ICQ2	UniRef100_B2ICQ2_0	154	249	False	True	True	False	True	False	False	False		True
UniRef100_A0A1V3XU82	UniRef100_A0A1V3XU82_0	1	80	False	True	True	True	False	False	False	False		True
UniRef100_A0A7W8FDY5	UniRef100_A0A7W8FDY5_0	1	74	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4G1J0	UniRef100_A0A1Z4G1J0_0	12	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A660DZS9	UniRef100_A0A660DZS9_0	5	78	False	True	True	False	False	False	True	False		True
UniRef100_A0A2H2Y967	UniRef100_A0A2H2Y967_0	1	94	False	True	True	False	False	False	True	False		True
UniRef100_Q8YWA0	UniRef100_Q8YWA0_0	8	100	False	True	True	False	False	False	False	False		True
UniRef100_A0A534QR19	UniRef100_A0A534QR19_0	2	84	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Q7W7J8	UniRef100_A0A1Q7W7J8_0	8	82	False	True	True	False	False	False	False	False		True
UniRef100_A0A2P2FKV9	UniRef100_A0A2P2FKV9_0	48	121	False	True	True	True	True	False	True	False		True
UniRef100_A0A0C1NBA0	UniRef100_A0A0C1NBA0_0	8	96	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4TLH5	UniRef100_A0A1Z4TLH5_0	10	94	False	True	True	False	False	False	False	False		True
UniRef100_A0A252CRG6	UniRef100_A0A252CRG6_0	12	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A2I8A387	UniRef100_A0A2I8A387_0	7	96	False	True	True	False	False	False	False	False		True
UniRef100_A0A2N6KF32	UniRef100_A0A2N6KF32_0	11	90	False	True	True	True	False	False	False	False		True
UniRef100_A0A3S1IWR7	UniRef100_A0A3S1IWR7_0	12	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A433NH73	UniRef100_A0A433NH73_0	11	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A6G9SDU0	UniRef100_A0A6G9SDU0_0	12	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A844MAQ5	UniRef100_A0A844MAQ5_0	12	90	False	True	True	True	False	False	False	False		True
UniRef100_A0A846H869	UniRef100_A0A846H869_0	12	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A856MGD8	UniRef100_A0A856MGD8_0	11	90	False	True	True	False	False	False	False	False		True
UniRef100_K9QRX6	UniRef100_K9QRX6_0	9	88	False	True	True	False	False	False	False	False		True
UniRef100_B8J1N9	UniRef100_B8J1N9_0	1	76	False	True	True	False	False	False	False	False		True
UniRef100_Q8YVH3	UniRef100_Q8YVH3_0	48	146	False	True	True	False	False	False	False	False		True
UniRef100_X8BLG9	UniRef100_X8BLG9_0	10	92	False	True	True	False	False	False	False	False		True
UniRef100_G8AXA8	UniRef100_G8AXA8_0	1	84	False	True	True	False	False	False	False	False		True
UniRef100_A0A6G9SA77	UniRef100_A0A6G9SA77_0	1	84	False	True	True	False	False	False	False	False		True
UniRef100_A0A1X2LUD1	UniRef100_A0A1X2LUD1_0	6	89	False	True	True	True	False	False	False	False		True
UniRef100_A0A0F5N0P7	UniRef100_A0A0F5N0P7_0	6	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A1A3TGW4	UniRef100_A0A1A3TGW4_0	6	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A1A6BM39	UniRef100_A0A1A6BM39_0	6	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A1X1VXP7	UniRef100_A0A1X1VXP7_0	6	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A1X1YR34	UniRef100_A0A1X1YR34_0	6	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A375Z1L1	UniRef100_A0A375Z1L1_0	5	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A498Q6V9	UniRef100_A0A498Q6V9_0	5	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A7I7MP94	UniRef100_A0A7I7MP94_0	5	90	False	True	True	False	False	False	False	False		True
UniRef100_B2HN91	UniRef100_B2HN91_0	7	92	False	True	True	False	False	False	False	False		True
UniRef100_H8IWM7	UniRef100_H8IWM7_0	6	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A5B1BLP8	UniRef100_A0A5B1BLP8_0	4	76	False	True	True	False	False	False	False	False		True
UniRef100_X7YI03	UniRef100_X7YI03_0	1	89	False	True	True	False	False	False	True	False		True
UniRef100_A0A327JJQ2	UniRef100_A0A327JJQ2_0	13	89	False	True	True	False	False	False	False	False		True
UniRef100_I3CBI2	UniRef100_I3CBI2_0	1	78	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Z4GNT8	UniRef100_A0A1Z4GNT8_0	13	91	False	True	True	False	False	False	False	False		True
UniRef100_A0A1D2SJF3	UniRef100_A0A1D2SJF3_0	1	76	False	True	True	False	False	False	False	False		True
UniRef100_E6MFM3	UniRef100_E6MFM3_0	27	111	False	True	True	False	False	False	False	False		True
UniRef100_A0A1Q4RFD9	UniRef100_A0A1Q4RFD9_0	1	90	False	True	True	False	False	False	False	False		True
UniRef100_A0A1V4EJI1	UniRef100_A0A1V4EJI1_0	104	179	False	True	True	True	False	True	True	False		True
UniRef100_A0A7W3RAG1	UniRef100_A0A7W3RAG1_0	76	150	False	True	True	True	True	True	True	False		True
UniRef100_A0A7Y0KI23	UniRef100_A0A7Y0KI23_0	42	111	False	True	True	True	True	True	True	False		True
UniRef100_A0A120D213	UniRef100_A0A120D213_0	6	79	False	True	True	False	False	False	False	False		True
UniRef100_A0A1S9CQI0	UniRef100_A0A1S9CQI0_0	11	88	False	True	True	False	False	False	False	False		True
UniRef100_A0A368VV76	UniRef100_A0A368VV76_0	33	103	False	True	True	True	True	True	True	False		True
UniRef100_A0A158KS12	UniRef100_A0A158KS12_0	15	86	False	True	True	False	False	False	False	False		True
UniRef100_A0A4V2SL97	UniRef100_A0A4V2SL97_0	1	90	False	True	True	True	False	False	False	False		True
UniRef100_A0A6B3ARQ7	UniRef100_A0A6B3ARQ7_0	52	125	False	True	True	True	True	False	True	False		True
UniRef100_A0A2W2DKB1	UniRef100_A0A2W2DKB1_0	46	125	False	True	True	True	False	False	True	False		True
UniRef100_A0A7J9VC74	UniRef100_A0A7J9VC74_0	33	101	False	True	True	True	True	True	True	False		True
UniRef100_A0A4Y9MBC0	UniRef100_A0A4Y9MBC0_0	47	116	False	True	True	True	False	False	True	False		True
UniRef100_A0A4Y9MUR6	UniRef100_A0A4Y9MUR6_0	98	165	False	True	True	True	False	False	True	False		True
UniRef100_A0A4Y9NEV0	UniRef100_A0A4Y9NEV0_0	112	182	False	True	True	True	False	False	False	False		True
UniRef100_A0A7K3QYR4	UniRef100_A0A7K3QYR4_0	5	82	False	True	True	True	True	True	True	False		True
UniRef100_D9X4P0	UniRef100_D9X4P0_0	52	123	False	True	True	True	False	False	True	False		True
UniRef100_A0A1V3WRH7	UniRef100_A0A1V3WRH7_0	85	152	False	True	True	True	True	True	False	False		True
UniRef100_A0A6H0RZJ6	UniRef100_A0A6H0RZJ6_0	67	135	False	True	True	True	True	True	True	False		True
UniRef100_X0PY98	UniRef100_X0PY98_0	60	129	False	True	True	True	True	True	True	False		True
UniRef100_A0A7V3J1H4	UniRef100_A0A7V3J1H4_0	53	122	False	True	True	True	True	True	True	False		True
UniRef100_A0A6G3XI47	UniRef100_A0A6G3XI47_0	52	122	False	True	True	True	True	True	True	False		True
UniRef100_A0A7Y0PU71	UniRef100_A0A7Y0PU71_0	57	131	False	True	True	True	True	True	True	False		True
UniRef100_A0A7Y9DZM9	UniRef100_A0A7Y9DZM9_0	41	110	False	True	True	True	True	True	True	False		True
UniRef100_A0A2S8KJB0	UniRef100_A0A2S8KJB0_0	59	129	False	True	True	True	False	False	False	False		True
UniRef100_A0A5C7WTU8	UniRef100_A0A5C7WTU8_0	69	138	False	True	True	True	False	True	True	False		True
UniRef100_I0WHJ8	UniRef100_I0WHJ8_0	78	148	False	True	True	True	False	True	True	False		True
UniRef100_X8CAT3	UniRef100_X8CAT3_0	63	132	False	True	True	True	True	True	True	False		True
UniRef100_G2NZI0	UniRef100_G2NZI0_0	44	116	False	True	True	True	True	True	True	False		True
UniRef100_A0A1A0MNQ6	UniRef100_A0A1A0MNQ6_0	54	123	False	True	True	True	True	False	False	False		True
UniRef100_A0A6L3VMB7	UniRef100_A0A6L3VMB7_0	68	140	False	True	True	True	True	True	True	False		True
UniRef100_A0A139R805	UniRef100_A0A139R805_0	1	71	False	True	True	False	False	False	False	False		True
UniRef100_A0A829BBU4	UniRef100_A0A829BBU4_0	4	76	False	True	True	False	False	False	False	False		True
UniRef100_A0A7G8CA94	UniRef100_A0A7G8CA94_0	7	79	False	True	True	False	False	False	False	False		True
UniRef100_A0A845UUS6	UniRef100_A0A845UUS6_0	44	114	False	True	True	False	False	False	False	False		True
UniRef100_A0A8B5WW76	UniRef100_A0A8B5WW76_0	8	83	False	True	True	False	False	False	False	False		True
UniRef100_A0A800DTT7	UniRef100_A0A800DTT7_0	3	73	False	True	True	False	False	False	False	False		True
UniRef100_A0A355Q1H1	UniRef100_A0A355Q1H1_0	27	120	False	True	True	False	False	False	False	False		True
UniRef100_Q3AI42	UniRef100_Q3AI42_0	6	80	False	True	True	False	False	False	False	False		True
UniRef100_A0A348RX01	UniRef100_A0A348RX01_0	10	79	False	True	True	False	False	False	False	False		True
UniRef100_A0A536XD81	UniRef100_A0A536XD81_0	1	75	False	True	True	False	False	False	False	False		True
UniRef100_T0T6H1	UniRef100_T0T6H1_0	1	76	False	True	True	False	False	False	False	False		True
UniRef100_Q606U9	UniRef100_Q606U9_0	106	179	False	True	True	False	False	False	False	False		True
UniRef100_A0A7V8WRG4	UniRef100_A0A7V8WRG4_0	23	111	False	True	True	True	False	False	False	False		True
UniRef100_D5P6E0	UniRef100_D5P6E0_0	46	123	False	False	True	True	True	False	False	False		True
UniRef100_A0A0U1CZ53	UniRef100_A0A0U1CZ53_0	41	125	False	False	True	True	True	False	False	False		True
UniRef100_A0A0Y1C373	UniRef100_A0A0Y1C373_0	64	148	False	False	True	True	False	False	False	False		True
UniRef100_A0A1V3WNW9	UniRef100_A0A1V3WNW9_0	83	160	False	False	True	True	False	False	False	False		True
UniRef100_B5SP74	UniRef100_B5SP74_0	141	232	False	False	True	True	True	False	False	False		True
UniRef100_A0A1A2TDQ2	UniRef100_A0A1A2TDQ2_0	73	147	False	False	True	True	False	False	False	False		True
UniRef100_D5PCW5	UniRef100_D5PCW5_0	64	139	False	False	True	True	False	False	False	False		True
UniRef100_A0A1E3S7X9	UniRef100_A0A1E3S7X9_0	33	109	False	False	True	True	True	False	False	False		True
UniRef100_A0A4R9E5P6	UniRef100_A0A4R9E5P6_0	15	101	False	False	True	True	False	False	False	False		True
UniRef100_A0A7K2W146	UniRef100_A0A7K2W146_0	25	112	False	False	True	True	False	False	False	False		True
UniRef100_A0A2W4NME6	UniRef100_A0A2W4NME6_0	18	110	False	False	True	True	False	False	False	False		True
UniRef100_A0A7J5WUD7	UniRef100_A0A7J5WUD7_0	53	130	False	False	True	True	True	False	False	False		True
UniRef100_A0A7G1ILF3	UniRef100_A0A7G1ILF3_0	111	191	False	False	True	True	False	False	False	False		True
UniRef100_A0A2A3HNA2	UniRef100_A0A2A3HNA2_0	76	169	False	False	True	True	True	True	True	False		True
UniRef100_A0A6I5CZS9	UniRef100_A0A6I5CZS9_0	12	108	False	False	True	True	True	True	True	False		True
UniRef100_A0A7K2VGX2	UniRef100_A0A7K2VGX2_0	2	96	False	False	True	True	True	True	True	False		True
UniRef100_G2GPT8	UniRef100_G2GPT8_0	4	100	False	False	True	True	True	True	True	False		True
UniRef100_A0A4R4Z5X9	UniRef100_A0A4R4Z5X9_0	20	93	False	False	True	True	False	False	False	False		True
UniRef100_A0A7K2JHA3	UniRef100_A0A7K2JHA3_0	69	164	False	False	True	True	True	True	False	False		True
UniRef100_A0A7K3GPY0	UniRef100_A0A7K3GPY0_0	8	111	False	False	True	True	True	True	False	False		True
UniRef100_A0A6B3DBJ0	UniRef100_A0A6B3DBJ0_0	31	99	False	False	True	True	False	True	False	False		True
UniRef100_A0A2N5XH77	UniRef100_A0A2N5XH77_0	37	108	False	False	True	True	False	False	False	False		True
UniRef100_A0A1V3X8K7	UniRef100_A0A1V3X8K7_0	51	127	False	False	True	True	True	True	False	False		True
UniRef100_A0A329KD71	UniRef100_A0A329KD71_0	73	149	False	False	True	True	True	True	False	False		True
UniRef100_A0A5N0HQA0	UniRef100_A0A5N0HQA0_0	67	143	False	False	True	True	True	True	False	False		True
UniRef100_V7ND07	UniRef100_V7ND07_0	59	134	False	False	True	True	False	False	False	False		True
UniRef100_A0A2W5Y125	UniRef100_A0A2W5Y125_0	1	98	False	False	True	True	True	False	False	False		True
UniRef100_A0A7Z8QY68	UniRef100_A0A7Z8QY68_0	1	118	False	False	True	True	True	False	False	False		True
UniRef100_A0A5C9BSX8	UniRef100_A0A5C9BSX8_0	1	110	False	False	True	True	False	False	False	False		True
UniRef100_A0A356BG87	UniRef100_A0A356BG87_0	64	151	False	False	True	True	False	False	False	False		True
UniRef100_A0A2S5KMH5	UniRef100_A0A2S5KMH5_0	34	114	False	False	True	True	True	False	False	False		True
UniRef100_A0A517YPT5	UniRef100_A0A517YPT5_0	61	138	False	False	True	True	False	False	False	False		True
UniRef100_A0A2Z5YB78	UniRef100_A0A2Z5YB78_0	78	155	False	False	True	True	True	True	True	False		True
UniRef100_A0A4D4LKQ6	UniRef100_A0A4D4LKQ6_0	47	126	False	False	True	True	False	False	False	False		True
UniRef100_A4TUA7	UniRef100_A4TUA7_0	1	106	False	False	True	True	False	False	False	False		True
UniRef100_A0A1L9DVL8	UniRef100_A0A1L9DVL8_0	26	101	False	False	True	True	False	True	False	False		True
UniRef100_X7ZT71	UniRef100_X7ZT71_0	70	146	False	False	True	True	True	False	False	False		True
UniRef100_A0A656L2I7	UniRef100_A0A656L2I7_0	59	133	False	False	True	True	True	True	False	False		True
UniRef100_D5PAA7	UniRef100_D5PAA7_0	67	141	False	False	True	True	True	True	False	False		True
UniRef100_A0A655JDK8	UniRef100_A0A655JDK8_0	79	153	False	False	True	True	False	False	False	False		True
UniRef100_A0A7G1IS67	UniRef100_A0A7G1IS67_0	81	156	False	False	True	True	False	False	False	False		True
UniRef100_A0A329KV27	UniRef100_A0A329KV27_0	79	146	False	False	True	True	True	False	False	False		True
UniRef100_X8AEA9	UniRef100_X8AEA9_0	42	116	False	False	True	True	True	False	False	False		True
UniRef100_A0A829C9P9	UniRef100_A0A829C9P9_0	65	139	False	False	True	True	False	False	False	False		True
UniRef100_A0A7X7Y6U5	UniRef100_A0A7X7Y6U5_0	18	92	False	False	True	True	False	False	False	False		True
UniRef100_A0A0B5DSA5	UniRef100_A0A0B5DSA5_0	27	110	False	False	True	True	False	False	False	False		True
UniRef100_A0A1Q7W4W1	UniRef100_A0A1Q7W4W1_0	29	93	False	False	True	True	False	False	False	False		True
UniRef100_H1QEX5	UniRef100_H1QEX5_0	5	83	False	False	True	True	False	False	False	False		True
UniRef100_A0A7U8UFE0	UniRef100_A0A7U8UFE0_0	53	121	False	False	True	True	False	False	False	False		True
UniRef100_X8CK65	UniRef100_X8CK65_0	47	114	False	False	True	True	True	False	False	False		True
UniRef100_A0A1C0VLK1	UniRef100_A0A1C0VLK1_0	132	205	False	False	False	True	True	False	False	False		True
UniRef100_A0A7V7DSN5	UniRef100_A0A7V7DSN5_0	127	205	False	False	False	True	True	True	True	False		True
UniRef100_A0A120IZ88	UniRef100_A0A120IZ88_0	79	159	False	False	False	True	True	False	False	False		True
UniRef100_A0A7U8U335	UniRef100_A0A7U8U335_0	78	154	False	False	False	True	True	False	False	False		True
